PC1,PC2,PC3
-0.5257116545902782,-0.8307581549296886,0.8375697770274138
-0.5032581250323418,-0.041281723724275084,1.3367590887055958
-1.1301324304994018,-0.5691222347087654,1.5276023396009732
-1.2282851191166897,1.145477025212868,-0.5667552658014168
2.222257202777362,-0.10171270894842022,0.22425736213603303
0.4141816416829436,1.4962185874443206,-1.1725462981110255
0.11714449667863658,0.3528136623926102,-0.5822292015288153
1.6637763969172439,-0.8113614388095245,-0.05817334161754763
-2.3280085067224503,-1.060228004319668,0.5066362501598289
0.7103034031316191,-0.6345886144603053,-1.5900808240499018
0.5373022661995109,-0.6350945387068931,-0.0035798548106353747
-0.07556954333094489,-0.3776914425189997,-0.37034879032934936
1.1862126694406065,-1.365287817060186,0.128896523588261
-0.8354717777118579,-1.276909210656128,1.2780729997572498
-0.31671086837128826,1.5490706712807885,0.42133893825248464
-1.1495111517169523,1.378427634106992,-0.9147007255102978
2.3511444831433326,-2.039946271792701,-0.05385646475731585
-0.6046365078691205,0.2875432112366342,-1.0614566083728676
-0.35387768358325533,-1.6349330035856486,1.9019504806617102
0.7991890139469486,-0.6316725752098641,0.1842046756800872
0.6138167691652847,0.8367199612659402,-0.004262149547231186
1.2731667963252116,0.6355333477141525,1.0579751952176653
-1.1629484694515029,-1.8977587197936725,-0.2624854672835762
0.34347594327828307,-0.3486100365364058,0.7435522815399846
-1.5005270770883008,-2.0296356596717544,-1.4011154264586843
0.8339903559449469,-1.1665176132146056,0.5273218307370215
-0.45097497921149,0.06954672225690299,0.47398073487490056
-0.36792929408200414,-1.7993234398712337,-0.9879968588280325
-1.5140680294085176,-0.9984675319839512,0.10722627993158652
-1.599442352475123,0.0796795113256305,-1.205037772874824
-1.524762756252677,0.1378053725913953,-0.10369599794224078
-1.5007108017800692,-0.28622671510955827,0.21462706495180334
-0.25601120833981983,1.5146347336820964,-0.10106387860805724
